cases,cumulative_cases,date_report,health_region,province
0,129,2020-12-26,Zone 2 (Saint John area),New Brunswick
0,129,2020-12-27,Zone 2 (Saint John area),New Brunswick
0,129,2020-12-28,Zone 2 (Saint John area),New Brunswick
0,129,2020-12-29,Zone 2 (Saint John area),New Brunswick
0,129,2020-12-30,Zone 2 (Saint John area),New Brunswick
0,129,2020-12-31,Zone 2 (Saint John area),New Brunswick
0,129,2021-01-01,Zone 2 (Saint John area),New Brunswick
0,129,2021-01-02,Zone 2 (Saint John area),New Brunswick
0,129,2021-01-03,Zone 2 (Saint John area),New Brunswick
0,129,2021-01-04,Zone 2 (Saint John area),New Brunswick
3,132,2021-01-05,Zone 2 (Saint John area),New Brunswick
18,150,2021-01-06,Zone 2 (Saint John area),New Brunswick
2,152,2021-01-07,Zone 2 (Saint John area),New Brunswick
8,160,2021-01-08,Zone 2 (Saint John area),New Brunswick
3,163,2021-01-09,Zone 2 (Saint John area),New Brunswick
4,167,2021-01-10,Zone 2 (Saint John area),New Brunswick
0,167,2021-01-11,Zone 2 (Saint John area),New Brunswick
4,171,2021-01-12,Zone 2 (Saint John area),New Brunswick
5,176,2021-01-13,Zone 2 (Saint John area),New Brunswick
2,178,2021-01-14,Zone 2 (Saint John area),New Brunswick
5,183,2021-01-15,Zone 2 (Saint John area),New Brunswick
4,187,2021-01-16,Zone 2 (Saint John area),New Brunswick
4,191,2021-01-17,Zone 2 (Saint John area),New Brunswick
9,200,2021-01-18,Zone 2 (Saint John area),New Brunswick
3,203,2021-01-19,Zone 2 (Saint John area),New Brunswick
2,205,2021-01-20,Zone 2 (Saint John area),New Brunswick
3,208,2021-01-21,Zone 2 (Saint John area),New Brunswick
1,209,2021-01-22,Zone 2 (Saint John area),New Brunswick
1,210,2021-01-23,Zone 2 (Saint John area),New Brunswick
0,210,2021-01-24,Zone 2 (Saint John area),New Brunswick
1,211,2021-01-25,Zone 2 (Saint John area),New Brunswick
3,214,2021-01-26,Zone 2 (Saint John area),New Brunswick
1,215,2021-01-27,Zone 2 (Saint John area),New Brunswick
2,217,2021-01-28,Zone 2 (Saint John area),New Brunswick
0,217,2021-01-29,Zone 2 (Saint John area),New Brunswick
0,217,2021-01-30,Zone 2 (Saint John area),New Brunswick
0,217,2021-01-31,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-01,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-02,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-03,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-04,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-05,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-06,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-07,Zone 2 (Saint John area),New Brunswick
0,217,2021-02-08,Zone 2 (Saint John area),New Brunswick
3,220,2021-02-09,Zone 2 (Saint John area),New Brunswick
1,221,2021-02-10,Zone 2 (Saint John area),New Brunswick
0,221,2021-02-11,Zone 2 (Saint John area),New Brunswick
0,221,2021-02-12,Zone 2 (Saint John area),New Brunswick
0,221,2021-02-13,Zone 2 (Saint John area),New Brunswick
0,221,2021-02-14,Zone 2 (Saint John area),New Brunswick
0,221,2021-02-15,Zone 2 (Saint John area),New Brunswick
0,221,2021-02-16,Zone 2 (Saint John area),New Brunswick
1,222,2021-02-17,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-18,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-19,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-20,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-21,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-22,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-23,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-24,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-25,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-26,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-27,Zone 2 (Saint John area),New Brunswick
0,222,2021-02-28,Zone 2 (Saint John area),New Brunswick
0,222,2021-03-01,Zone 2 (Saint John area),New Brunswick
0,222,2021-03-02,Zone 2 (Saint John area),New Brunswick
0,222,2021-03-03,Zone 2 (Saint John area),New Brunswick
0,222,2021-03-04,Zone 2 (Saint John area),New Brunswick
0,222,2021-03-05,Zone 2 (Saint John area),New Brunswick
2,224,2021-03-06,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-07,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-08,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-09,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-10,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-11,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-12,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-13,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-14,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-15,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-16,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-17,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-18,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-19,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-20,Zone 2 (Saint John area),New Brunswick
0,224,2021-03-21,Zone 2 (Saint John area),New Brunswick
1,225,2021-03-22,Zone 2 (Saint John area),New Brunswick
0,225,2021-03-23,Zone 2 (Saint John area),New Brunswick
0,225,2021-03-24,Zone 2 (Saint John area),New Brunswick
5,230,2021-03-25,Zone 2 (Saint John area),New Brunswick
0,230,2021-03-26,Zone 2 (Saint John area),New Brunswick
0,230,2021-03-27,Zone 2 (Saint John area),New Brunswick
0,230,2021-03-28,Zone 2 (Saint John area),New Brunswick
0,230,2021-03-29,Zone 2 (Saint John area),New Brunswick
1,231,2021-03-30,Zone 2 (Saint John area),New Brunswick
0,231,2021-03-31,Zone 2 (Saint John area),New Brunswick
0,231,2021-04-01,Zone 2 (Saint John area),New Brunswick
0,231,2021-04-02,Zone 2 (Saint John area),New Brunswick
2,233,2021-04-03,Zone 2 (Saint John area),New Brunswick
2,235,2021-04-04,Zone 2 (Saint John area),New Brunswick
0,235,2021-04-05,Zone 2 (Saint John area),New Brunswick
1,236,2021-04-06,Zone 2 (Saint John area),New Brunswick
0,236,2021-04-07,Zone 2 (Saint John area),New Brunswick
0,236,2021-04-08,Zone 2 (Saint John area),New Brunswick
0,236,2021-04-09,Zone 2 (Saint John area),New Brunswick
1,237,2021-04-10,Zone 2 (Saint John area),New Brunswick
2,239,2021-04-11,Zone 2 (Saint John area),New Brunswick
0,239,2021-04-12,Zone 2 (Saint John area),New Brunswick
1,240,2021-04-13,Zone 2 (Saint John area),New Brunswick
2,242,2021-04-14,Zone 2 (Saint John area),New Brunswick
1,243,2021-04-15,Zone 2 (Saint John area),New Brunswick
1,244,2021-04-16,Zone 2 (Saint John area),New Brunswick
3,247,2021-04-17,Zone 2 (Saint John area),New Brunswick
1,248,2021-04-18,Zone 2 (Saint John area),New Brunswick
0,248,2021-04-19,Zone 2 (Saint John area),New Brunswick
0,248,2021-04-20,Zone 2 (Saint John area),New Brunswick
2,250,2021-04-21,Zone 2 (Saint John area),New Brunswick
3,253,2021-04-22,Zone 2 (Saint John area),New Brunswick
2,255,2021-04-23,Zone 2 (Saint John area),New Brunswick
2,257,2021-04-24,Zone 2 (Saint John area),New Brunswick
1,258,2021-04-25,Zone 2 (Saint John area),New Brunswick
3,261,2021-04-26,Zone 2 (Saint John area),New Brunswick
0,261,2021-04-27,Zone 2 (Saint John area),New Brunswick
0,261,2021-04-28,Zone 2 (Saint John area),New Brunswick
2,263,2021-04-29,Zone 2 (Saint John area),New Brunswick
3,266,2021-04-30,Zone 2 (Saint John area),New Brunswick
3,269,2021-05-01,Zone 2 (Saint John area),New Brunswick
1,270,2021-05-02,Zone 2 (Saint John area),New Brunswick
3,273,2021-05-03,Zone 2 (Saint John area),New Brunswick
1,274,2021-05-04,Zone 2 (Saint John area),New Brunswick
1,275,2021-05-05,Zone 2 (Saint John area),New Brunswick
2,277,2021-05-06,Zone 2 (Saint John area),New Brunswick
1,278,2021-05-07,Zone 2 (Saint John area),New Brunswick
2,280,2021-05-08,Zone 2 (Saint John area),New Brunswick
1,281,2021-05-09,Zone 2 (Saint John area),New Brunswick
1,282,2021-05-10,Zone 2 (Saint John area),New Brunswick
0,282,2021-05-11,Zone 2 (Saint John area),New Brunswick
0,282,2021-05-12,Zone 2 (Saint John area),New Brunswick
1,283,2021-05-13,Zone 2 (Saint John area),New Brunswick
1,284,2021-05-14,Zone 2 (Saint John area),New Brunswick
2,286,2021-05-15,Zone 2 (Saint John area),New Brunswick
1,287,2021-05-16,Zone 2 (Saint John area),New Brunswick
3,290,2021-05-17,Zone 2 (Saint John area),New Brunswick
0,290,2021-05-18,Zone 2 (Saint John area),New Brunswick
1,291,2021-05-19,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-20,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-21,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-22,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-23,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-24,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-25,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-26,Zone 2 (Saint John area),New Brunswick
0,291,2021-05-27,Zone 2 (Saint John area),New Brunswick
2,293,2021-05-28,Zone 2 (Saint John area),New Brunswick
0,293,2021-05-29,Zone 2 (Saint John area),New Brunswick
1,294,2021-05-30,Zone 2 (Saint John area),New Brunswick
0,294,2021-05-31,Zone 2 (Saint John area),New Brunswick
-1,293,2021-06-01,Zone 2 (Saint John area),New Brunswick
1,294,2021-06-02,Zone 2 (Saint John area),New Brunswick
0,294,2021-06-03,Zone 2 (Saint John area),New Brunswick
1,295,2021-06-04,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-05,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-06,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-07,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-08,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-09,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-10,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-11,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-12,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-13,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-14,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-15,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-16,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-17,Zone 2 (Saint John area),New Brunswick
0,295,2021-06-18,Zone 2 (Saint John area),New Brunswick
2,297,2021-06-19,Zone 2 (Saint John area),New Brunswick
0,297,2021-06-20,Zone 2 (Saint John area),New Brunswick
0,297,2021-06-21,Zone 2 (Saint John area),New Brunswick
1,298,2021-06-22,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-23,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-24,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-25,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-26,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-27,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-28,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-29,Zone 2 (Saint John area),New Brunswick
0,298,2021-06-30,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-01,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-02,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-03,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-04,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-05,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-06,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-07,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-08,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-09,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-10,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-11,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-12,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-13,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-14,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-15,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-16,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-17,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-18,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-19,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-20,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-21,Zone 2 (Saint John area),New Brunswick
0,298,2021-07-22,Zone 2 (Saint John area),New Brunswick
2,300,2021-07-23,Zone 2 (Saint John area),New Brunswick
0,300,2021-07-24,Zone 2 (Saint John area),New Brunswick
0,300,2021-07-25,Zone 2 (Saint John area),New Brunswick
0,300,2021-07-26,Zone 2 (Saint John area),New Brunswick
1,301,2021-07-27,Zone 2 (Saint John area),New Brunswick
0,301,2021-07-28,Zone 2 (Saint John area),New Brunswick
1,302,2021-07-29,Zone 2 (Saint John area),New Brunswick
0,302,2021-07-30,Zone 2 (Saint John area),New Brunswick
0,302,2021-07-31,Zone 2 (Saint John area),New Brunswick
1,303,2021-08-01,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-02,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-03,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-04,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-05,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-06,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-07,Zone 2 (Saint John area),New Brunswick
0,303,2021-08-08,Zone 2 (Saint John area),New Brunswick
2,305,2021-08-09,Zone 2 (Saint John area),New Brunswick
0,305,2021-08-10,Zone 2 (Saint John area),New Brunswick
2,307,2021-08-11,Zone 2 (Saint John area),New Brunswick
2,309,2021-08-12,Zone 2 (Saint John area),New Brunswick
3,312,2021-08-13,Zone 2 (Saint John area),New Brunswick
0,312,2021-08-14,Zone 2 (Saint John area),New Brunswick
0,312,2021-08-15,Zone 2 (Saint John area),New Brunswick
0,312,2021-08-16,Zone 2 (Saint John area),New Brunswick
0,312,2021-08-17,Zone 2 (Saint John area),New Brunswick
2,314,2021-08-18,Zone 2 (Saint John area),New Brunswick
3,317,2021-08-19,Zone 2 (Saint John area),New Brunswick
8,325,2021-08-20,Zone 2 (Saint John area),New Brunswick
0,325,2021-08-21,Zone 2 (Saint John area),New Brunswick
0,325,2021-08-22,Zone 2 (Saint John area),New Brunswick
0,0,2020-01-25,Zone 3 (Fredericton area),New Brunswick
0,0,2020-01-26,Zone 3 (Fredericton area),New Brunswick
0,0,2020-01-27,Zone 3 (Fredericton area),New Brunswick
0,0,2020-01-28,Zone 3 (Fredericton area),New Brunswick
0,0,2020-01-29,Zone 3 (Fredericton area),New Brunswick
0,0,2020-01-30,Zone 3 (Fredericton area),New Brunswick
0,0,2020-01-31,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-01,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-02,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-03,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-04,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-05,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-06,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-07,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-08,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-09,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-10,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-11,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-12,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-13,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-14,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-15,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-16,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-17,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-18,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-19,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-20,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-21,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-22,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-23,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-24,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-25,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-26,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-27,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-28,Zone 3 (Fredericton area),New Brunswick
0,0,2020-02-29,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-01,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-02,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-03,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-04,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-05,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-06,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-07,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-08,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-09,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-10,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-11,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-12,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-13,Zone 3 (Fredericton area),New Brunswick
0,0,2020-03-14,Zone 3 (Fredericton area),New Brunswick
4,4,2020-03-15,Zone 3 (Fredericton area),New Brunswick
0,4,2020-03-16,Zone 3 (Fredericton area),New Brunswick
1,5,2020-03-17,Zone 3 (Fredericton area),New Brunswick
2,7,2020-03-18,Zone 3 (Fredericton area),New Brunswick
0,7,2020-03-19,Zone 3 (Fredericton area),New Brunswick
0,7,2020-03-20,Zone 3 (Fredericton area),New Brunswick
1,8,2020-03-21,Zone 3 (Fredericton area),New Brunswick
0,8,2020-03-22,Zone 3 (Fredericton area),New Brunswick
0,8,2020-03-23,Zone 3 (Fredericton area),New Brunswick
0,8,2020-03-24,Zone 3 (Fredericton area),New Brunswick
1,9,2020-03-25,Zone 3 (Fredericton area),New Brunswick
3,12,2020-03-26,Zone 3 (Fredericton area),New Brunswick
3,15,2020-03-27,Zone 3 (Fredericton area),New Brunswick
0,15,2020-03-28,Zone 3 (Fredericton area),New Brunswick
6,21,2020-03-29,Zone 3 (Fredericton area),New Brunswick
1,22,2020-03-30,Zone 3 (Fredericton area),New Brunswick
1,23,2020-03-31,Zone 3 (Fredericton area),New Brunswick
4,27,2020-04-01,Zone 3 (Fredericton area),New Brunswick
6,33,2020-04-02,Zone 3 (Fredericton area),New Brunswick
3,36,2020-04-03,Zone 3 (Fredericton area),New Brunswick
3,39,2020-04-04,Zone 3 (Fredericton area),New Brunswick
1,40,2020-04-05,Zone 3 (Fredericton area),New Brunswick
0,40,2020-04-06,Zone 3 (Fredericton area),New Brunswick
1,41,2020-04-07,Zone 3 (Fredericton area),New Brunswick
2,43,2020-04-08,Zone 3 (Fredericton area),New Brunswick
3,46,2020-04-09,Zone 3 (Fredericton area),New Brunswick
0,46,2020-04-10,Zone 3 (Fredericton area),New Brunswick
0,46,2020-04-11,Zone 3 (Fredericton area),New Brunswick
0,46,2020-04-12,Zone 3 (Fredericton area),New Brunswick
1,47,2020-04-13,Zone 3 (Fredericton area),New Brunswick
0,47,2020-04-14,Zone 3 (Fredericton area),New Brunswick
0,47,2020-04-15,Zone 3 (Fredericton area),New Brunswick
0,47,2020-04-16,Zone 3 (Fredericton area),New Brunswick
0,47,2020-04-17,Zone 3 (Fredericton area),New Brunswick
1,48,2020-04-18,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-19,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-20,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-21,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-22,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-23,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-24,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-25,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-26,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-27,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-28,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-29,Zone 3 (Fredericton area),New Brunswick
0,48,2020-04-30,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-01,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-02,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-03,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-04,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-05,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-06,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-07,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-08,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-09,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-10,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-11,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-12,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-13,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-14,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-15,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-16,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-17,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-18,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-19,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-20,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-21,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-22,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-23,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-24,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-25,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-26,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-27,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-28,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-29,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-30,Zone 3 (Fredericton area),New Brunswick
0,48,2020-05-31,Zone 3 (Fredericton area),New Brunswick
