date,HR,cases,province,HRUID2018
2021-01-21,Grey Bruce,1,Ontario,3533
2021-01-22,Grey Bruce,6,Ontario,3533
2021-01-23,Grey Bruce,0,Ontario,3533
2021-01-24,Grey Bruce,5,Ontario,3533
2021-01-25,Grey Bruce,2,Ontario,3533
2021-01-26,Grey Bruce,3,Ontario,3533
2021-01-27,Grey Bruce,1,Ontario,3533
2021-01-28,Grey Bruce,3,Ontario,3533
2021-01-29,Grey Bruce,7,Ontario,3533
2021-01-30,Grey Bruce,6,Ontario,3533
2021-01-31,Grey Bruce,5,Ontario,3533
2021-02-01,Grey Bruce,3,Ontario,3533
2021-02-02,Grey Bruce,3,Ontario,3533
2021-02-03,Grey Bruce,0,Ontario,3533
2021-02-04,Grey Bruce,3,Ontario,3533
2021-02-05,Grey Bruce,3,Ontario,3533
2021-02-06,Grey Bruce,4,Ontario,3533
2021-02-07,Grey Bruce,1,Ontario,3533
2021-02-08,Grey Bruce,0,Ontario,3533
2021-02-09,Grey Bruce,2,Ontario,3533
2021-02-10,Grey Bruce,0,Ontario,3533
2021-02-11,Grey Bruce,5,Ontario,3533
2021-02-12,Grey Bruce,2,Ontario,3533
2021-02-13,Grey Bruce,3,Ontario,3533
2021-02-14,Grey Bruce,6,Ontario,3533
2021-02-15,Grey Bruce,5,Ontario,3533
2021-02-16,Grey Bruce,-1,Ontario,3533
2021-02-17,Grey Bruce,2,Ontario,3533
2021-02-18,Grey Bruce,-1,Ontario,3533
2021-02-19,Grey Bruce,0,Ontario,3533
2021-02-20,Grey Bruce,0,Ontario,3533
2021-02-21,Grey Bruce,4,Ontario,3533
2021-02-22,Grey Bruce,1,Ontario,3533
2021-02-23,Grey Bruce,2,Ontario,3533
2021-02-24,Grey Bruce,1,Ontario,3533
2021-02-25,Grey Bruce,3,Ontario,3533
2021-02-26,Grey Bruce,3,Ontario,3533
2021-02-27,Grey Bruce,-1,Ontario,3533
2021-02-28,Grey Bruce,2,Ontario,3533
2021-03-01,Grey Bruce,1,Ontario,3533
2021-03-02,Grey Bruce,-4,Ontario,3533
2021-03-03,Grey Bruce,-1,Ontario,3533
2021-03-04,Grey Bruce,0,Ontario,3533
2021-03-05,Grey Bruce,1,Ontario,3533
2021-03-06,Grey Bruce,3,Ontario,3533
2021-03-07,Grey Bruce,2,Ontario,3533
2021-03-08,Grey Bruce,0,Ontario,3533
2021-03-09,Grey Bruce,3,Ontario,3533
2021-03-10,Grey Bruce,1,Ontario,3533
2021-03-11,Grey Bruce,5,Ontario,3533
2021-03-12,Grey Bruce,-1,Ontario,3533
2021-03-13,Grey Bruce,-1,Ontario,3533
2021-03-14,Grey Bruce,1,Ontario,3533
2021-03-15,Grey Bruce,1,Ontario,3533
2021-03-16,Grey Bruce,2,Ontario,3533
2021-03-17,Grey Bruce,1,Ontario,3533
2021-03-18,Grey Bruce,3,Ontario,3533
2021-03-19,Grey Bruce,5,Ontario,3533
2021-03-20,Grey Bruce,3,Ontario,3533
2021-03-21,Grey Bruce,4,Ontario,3533
2021-03-22,Grey Bruce,8,Ontario,3533
2021-03-23,Grey Bruce,8,Ontario,3533
2021-03-24,Grey Bruce,1,Ontario,3533
2021-03-25,Grey Bruce,4,Ontario,3533
2021-03-26,Grey Bruce,10,Ontario,3533
2021-03-27,Grey Bruce,10,Ontario,3533
2021-03-28,Grey Bruce,9,Ontario,3533
2021-03-29,Grey Bruce,8,Ontario,3533
2021-03-30,Grey Bruce,4,Ontario,3533
2021-03-31,Grey Bruce,1,Ontario,3533
2021-04-01,Grey Bruce,14,Ontario,3533
2021-04-02,Grey Bruce,11,Ontario,3533
2021-04-03,Grey Bruce,4,Ontario,3533
2021-04-04,Grey Bruce,15,Ontario,3533
2021-04-05,Grey Bruce,7,Ontario,3533
2021-04-06,Grey Bruce,8,Ontario,3533
2021-04-07,Grey Bruce,0,Ontario,3533
2021-04-08,Grey Bruce,12,Ontario,3533
2021-04-09,Grey Bruce,17,Ontario,3533
2021-04-10,Grey Bruce,7,Ontario,3533
2021-04-11,Grey Bruce,12,Ontario,3533
2021-04-12,Grey Bruce,11,Ontario,3533
2021-04-13,Grey Bruce,12,Ontario,3533
2021-04-14,Grey Bruce,11,Ontario,3533
2021-04-15,Grey Bruce,46,Ontario,3533
2021-04-16,Grey Bruce,24,Ontario,3533
2021-04-17,Grey Bruce,29,Ontario,3533
2021-04-18,Grey Bruce,24,Ontario,3533
2021-04-19,Grey Bruce,9,Ontario,3533
2021-04-20,Grey Bruce,13,Ontario,3533
2021-04-21,Grey Bruce,7,Ontario,3533
2021-04-22,Grey Bruce,18,Ontario,3533
2021-04-23,Grey Bruce,5,Ontario,3533
2021-04-24,Grey Bruce,14,Ontario,3533
2021-04-25,Grey Bruce,7,Ontario,3533
2021-04-26,Grey Bruce,9,Ontario,3533
2021-04-27,Grey Bruce,1,Ontario,3533
2021-04-28,Grey Bruce,3,Ontario,3533
2021-04-29,Grey Bruce,18,Ontario,3533
2021-04-30,Grey Bruce,6,Ontario,3533
2021-05-01,Grey Bruce,7,Ontario,3533
2021-05-02,Grey Bruce,4,Ontario,3533
2021-05-03,Grey Bruce,6,Ontario,3533
2021-05-04,Grey Bruce,4,Ontario,3533
2021-05-05,Grey Bruce,4,Ontario,3533
2021-05-06,Grey Bruce,8,Ontario,3533
2021-05-07,Grey Bruce,4,Ontario,3533
2021-05-08,Grey Bruce,2,Ontario,3533
2021-05-09,Grey Bruce,6,Ontario,3533
2021-05-10,Grey Bruce,3,Ontario,3533
2021-05-11,Grey Bruce,7,Ontario,3533
2021-05-12,Grey Bruce,9,Ontario,3533
2021-05-13,Grey Bruce,6,Ontario,3533
2021-05-14,Grey Bruce,2,Ontario,3533
2021-05-15,Grey Bruce,13,Ontario,3533
2021-05-16,Grey Bruce,4,Ontario,3533
2021-05-17,Grey Bruce,5,Ontario,3533
2021-05-18,Grey Bruce,2,Ontario,3533
2021-05-19,Grey Bruce,5,Ontario,3533
2021-05-20,Grey Bruce,14,Ontario,3533
2021-05-21,Grey Bruce,6,Ontario,3533
2021-05-22,Grey Bruce,2,Ontario,3533
2021-05-23,Grey Bruce,3,Ontario,3533
2021-05-24,Grey Bruce,3,Ontario,3533
2021-05-25,Grey Bruce,1,Ontario,3533
2021-05-26,Grey Bruce,2,Ontario,3533
2021-05-27,Grey Bruce,2,Ontario,3533
2021-05-28,Grey Bruce,1,Ontario,3533
2021-05-29,Grey Bruce,0,Ontario,3533
2021-05-30,Grey Bruce,0,Ontario,3533
2021-05-31,Grey Bruce,1,Ontario,3533
2021-06-01,Grey Bruce,3,Ontario,3533
2021-06-02,Grey Bruce,0,Ontario,3533
2021-06-03,Grey Bruce,3,Ontario,3533
2021-06-04,Grey Bruce,1,Ontario,3533
2021-06-05,Grey Bruce,12,Ontario,3533
2021-06-06,Grey Bruce,2,Ontario,3533
2021-06-07,Grey Bruce,1,Ontario,3533
2021-06-08,Grey Bruce,0,Ontario,3533
2021-06-09,Grey Bruce,0,Ontario,3533
2021-06-10,Grey Bruce,8,Ontario,3533
2021-06-11,Grey Bruce,5,Ontario,3533
2021-06-12,Grey Bruce,4,Ontario,3533
2021-06-13,Grey Bruce,4,Ontario,3533
2021-06-14,Grey Bruce,5,Ontario,3533
2021-06-15,Grey Bruce,3,Ontario,3533
2021-06-16,Grey Bruce,4,Ontario,3533
2021-06-17,Grey Bruce,7,Ontario,3533
2021-06-18,Grey Bruce,1,Ontario,3533
2021-06-19,Grey Bruce,5,Ontario,3533
2021-06-20,Grey Bruce,11,Ontario,3533
2021-06-21,Grey Bruce,5,Ontario,3533
2021-06-22,Grey Bruce,4,Ontario,3533
2021-06-23,Grey Bruce,3,Ontario,3533
2021-06-24,Grey Bruce,14,Ontario,3533
2021-06-25,Grey Bruce,18,Ontario,3533
2021-06-26,Grey Bruce,32,Ontario,3533
2021-06-27,Grey Bruce,38,Ontario,3533
2021-06-28,Grey Bruce,25,Ontario,3533
2021-06-29,Grey Bruce,11,Ontario,3533
2021-06-30,Grey Bruce,19,Ontario,3533
2021-07-01,Grey Bruce,51,Ontario,3533
2021-07-02,Grey Bruce,18,Ontario,3533
2021-07-03,Grey Bruce,20,Ontario,3533
2021-07-04,Grey Bruce,25,Ontario,3533
2021-07-05,Grey Bruce,18,Ontario,3533
2021-07-06,Grey Bruce,10,Ontario,3533
2021-07-07,Grey Bruce,11,Ontario,3533
2021-07-08,Grey Bruce,17,Ontario,3533
2021-07-09,Grey Bruce,24,Ontario,3533
2021-07-10,Grey Bruce,27,Ontario,3533
2021-07-11,Grey Bruce,18,Ontario,3533
2021-07-12,Grey Bruce,18,Ontario,3533
2021-07-13,Grey Bruce,7,Ontario,3533
2021-07-14,Grey Bruce,20,Ontario,3533
2021-07-15,Grey Bruce,25,Ontario,3533
2021-07-16,Grey Bruce,34,Ontario,3533
2021-07-17,Grey Bruce,15,Ontario,3533
2021-07-18,Grey Bruce,33,Ontario,3533
2021-07-19,Grey Bruce,10,Ontario,3533
2021-07-20,Grey Bruce,10,Ontario,3533
2021-07-21,Grey Bruce,5,Ontario,3533
2021-07-22,Grey Bruce,22,Ontario,3533
2021-07-23,Grey Bruce,10,Ontario,3533
2021-07-24,Grey Bruce,13,Ontario,3533
2021-07-25,Grey Bruce,8,Ontario,3533
2021-07-26,Grey Bruce,8,Ontario,3533
2021-07-27,Grey Bruce,9,Ontario,3533
2021-07-28,Grey Bruce,1,Ontario,3533
2021-07-29,Grey Bruce,13,Ontario,3533
2021-07-30,Grey Bruce,8,Ontario,3533
2021-07-31,Grey Bruce,8,Ontario,3533
2021-08-01,Grey Bruce,8,Ontario,3533
2021-08-02,Grey Bruce,7,Ontario,3533
2021-08-03,Grey Bruce,1,Ontario,3533
2021-08-04,Grey Bruce,4,Ontario,3533
2021-08-05,Grey Bruce,4,Ontario,3533
2021-08-06,Grey Bruce,14,Ontario,3533
2021-08-07,Grey Bruce,3,Ontario,3533
2021-08-08,Grey Bruce,4,Ontario,3533
2021-08-09,Grey Bruce,11,Ontario,3533
2021-08-10,Grey Bruce,9,Ontario,3533
2021-08-11,Grey Bruce,5,Ontario,3533
2021-08-12,Grey Bruce,6,Ontario,3533
2021-08-13,Grey Bruce,3,Ontario,3533
2021-08-14,Grey Bruce,3,Ontario,3533
2021-08-15,Grey Bruce,1,Ontario,3533
2021-08-16,Grey Bruce,4,Ontario,3533
2021-08-17,Grey Bruce,4,Ontario,3533
2021-08-18,Grey Bruce,2,Ontario,3533
2021-08-19,Grey Bruce,3,Ontario,3533
2021-08-20,Grey Bruce,5,Ontario,3533
2021-08-21,Grey Bruce,4,Ontario,3533
2021-08-22,Grey Bruce,1,Ontario,3533
2021-08-23,Grey Bruce,7,Ontario,3533
2020-03-24,Haldimand-Norfolk,,Ontario,3534
2020-03-25,Haldimand-Norfolk,0,Ontario,3534
2020-03-26,Haldimand-Norfolk,0,Ontario,3534
2020-03-27,Haldimand-Norfolk,0,Ontario,3534
2020-03-28,Haldimand-Norfolk,,Ontario,3534
2020-03-29,Haldimand-Norfolk,,Ontario,3534
2020-03-30,Haldimand-Norfolk,3,Ontario,3534
2020-03-31,Haldimand-Norfolk,4,Ontario,3534
2020-04-01,Haldimand-Norfolk,15,Ontario,3534
2020-04-02,Haldimand-Norfolk,10,Ontario,3534
2020-04-03,Haldimand-Norfolk,13,Ontario,3534
2020-04-04,Haldimand-Norfolk,9,Ontario,3534
2020-04-05,Haldimand-Norfolk,11,Ontario,3534
2020-04-06,Haldimand-Norfolk,0,Ontario,3534
2020-04-07,Haldimand-Norfolk,14,Ontario,3534
2020-04-08,Haldimand-Norfolk,13,Ontario,3534
2020-04-09,Haldimand-Norfolk,6,Ontario,3534
2020-04-10,Haldimand-Norfolk,8,Ontario,3534
2020-04-11,Haldimand-Norfolk,3,Ontario,3534
2020-04-12,Haldimand-Norfolk,12,Ontario,3534
2020-04-13,Haldimand-Norfolk,7,Ontario,3534
2020-04-14,Haldimand-Norfolk,1,Ontario,3534
2020-04-15,Haldimand-Norfolk,15,Ontario,3534
2020-04-16,Haldimand-Norfolk,1,Ontario,3534
2020-04-17,Haldimand-Norfolk,5,Ontario,3534
2020-04-18,Haldimand-Norfolk,5,Ontario,3534
2020-04-19,Haldimand-Norfolk,2,Ontario,3534
2020-04-20,Haldimand-Norfolk,0,Ontario,3534
2020-04-21,Haldimand-Norfolk,5,Ontario,3534
2020-04-22,Haldimand-Norfolk,2,Ontario,3534
2020-04-23,Haldimand-Norfolk,3,Ontario,3534
2020-04-24,Haldimand-Norfolk,0,Ontario,3534
2020-04-25,Haldimand-Norfolk,3,Ontario,3534
2020-04-26,Haldimand-Norfolk,-1,Ontario,3534
2020-04-27,Haldimand-Norfolk,1,Ontario,3534
2020-04-28,Haldimand-Norfolk,6,Ontario,3534
2020-04-29,Haldimand-Norfolk,0,Ontario,3534
2020-04-30,Haldimand-Norfolk,1,Ontario,3534
2020-05-01,Haldimand-Norfolk,0,Ontario,3534
2020-05-02,Haldimand-Norfolk,17,Ontario,3534
2020-05-03,Haldimand-Norfolk,-1,Ontario,3534
2020-05-04,Haldimand-Norfolk,0,Ontario,3534
2020-05-05,Haldimand-Norfolk,0,Ontario,3534
2020-05-06,Haldimand-Norfolk,-1,Ontario,3534
2020-05-07,Haldimand-Norfolk,-1,Ontario,3534
2020-05-08,Haldimand-Norfolk,-1,Ontario,3534
2020-05-09,Haldimand-Norfolk,1,Ontario,3534
2020-05-10,Haldimand-Norfolk,3,Ontario,3534
2020-05-11,Haldimand-Norfolk,0,Ontario,3534
2020-05-12,Haldimand-Norfolk,1,Ontario,3534
2020-05-13,Haldimand-Norfolk,1,Ontario,3534
2020-05-14,Haldimand-Norfolk,0,Ontario,3534
2020-05-15,Haldimand-Norfolk,0,Ontario,3534
2020-05-16,Haldimand-Norfolk,1,Ontario,3534
2020-05-17,Haldimand-Norfolk,0,Ontario,3534
2020-05-18,Haldimand-Norfolk,1,Ontario,3534
2020-05-19,Haldimand-Norfolk,0,Ontario,3534
2020-05-20,Haldimand-Norfolk,1,Ontario,3534
2020-05-21,Haldimand-Norfolk,0,Ontario,3534
2020-05-22,Haldimand-Norfolk,0,Ontario,3534
2020-05-23,Haldimand-Norfolk,5,Ontario,3534
2020-05-24,Haldimand-Norfolk,-1,Ontario,3534
2020-05-25,Haldimand-Norfolk,1,Ontario,3534
2020-05-26,Haldimand-Norfolk,0,Ontario,3534
2020-05-27,Haldimand-Norfolk,0,Ontario,3534
2020-05-28,Haldimand-Norfolk,0,Ontario,3534
2020-05-29,Haldimand-Norfolk,0,Ontario,3534
2020-05-30,Haldimand-Norfolk,1,Ontario,3534
2020-05-31,Haldimand-Norfolk,2,Ontario,3534
2020-06-01,Haldimand-Norfolk,40,Ontario,3534
2020-06-02,Haldimand-Norfolk,101,Ontario,3534
2020-06-03,Haldimand-Norfolk,21,Ontario,3534
2020-06-04,Haldimand-Norfolk,0,Ontario,3534
2020-06-05,Haldimand-Norfolk,6,Ontario,3534
2020-06-06,Haldimand-Norfolk,1,Ontario,3534
2020-06-07,Haldimand-Norfolk,4,Ontario,3534
2020-06-08,Haldimand-Norfolk,4,Ontario,3534
2020-06-09,Haldimand-Norfolk,0,Ontario,3534
2020-06-10,Haldimand-Norfolk,0,Ontario,3534
2020-06-11,Haldimand-Norfolk,11,Ontario,3534
2020-06-12,Haldimand-Norfolk,0,Ontario,3534
2020-06-13,Haldimand-Norfolk,0,Ontario,3534
2020-06-14,Haldimand-Norfolk,0,Ontario,3534
2020-06-15,Haldimand-Norfolk,2,Ontario,3534
2020-06-16,Haldimand-Norfolk,2,Ontario,3534
2020-06-17,Haldimand-Norfolk,0,Ontario,3534
2020-06-18,Haldimand-Norfolk,2,Ontario,3534
2020-06-19,Haldimand-Norfolk,6,Ontario,3534
2020-06-20,Haldimand-Norfolk,11,Ontario,3534
2020-06-21,Haldimand-Norfolk,2,Ontario,3534
2020-06-22,Haldimand-Norfolk,5,Ontario,3534
2020-06-23,Haldimand-Norfolk,0,Ontario,3534
2020-06-24,Haldimand-Norfolk,0,Ontario,3534
2020-06-25,Haldimand-Norfolk,0,Ontario,3534
2020-06-26,Haldimand-Norfolk,5,Ontario,3534
2020-06-27,Haldimand-Norfolk,1,Ontario,3534
2020-06-28,Haldimand-Norfolk,1,Ontario,3534
2020-06-29,Haldimand-Norfolk,0,Ontario,3534
2020-06-30,Haldimand-Norfolk,0,Ontario,3534
2020-07-01,Haldimand-Norfolk,-1,Ontario,3534
2020-07-02,Haldimand-Norfolk,0,Ontario,3534
2020-07-03,Haldimand-Norfolk,0,Ontario,3534
2020-07-04,Haldimand-Norfolk,0,Ontario,3534
2020-07-05,Haldimand-Norfolk,0,Ontario,3534
2020-07-06,Haldimand-Norfolk,-1,Ontario,3534
2020-07-07,Haldimand-Norfolk,0,Ontario,3534
2020-07-08,Haldimand-Norfolk,1,Ontario,3534
2020-07-09,Haldimand-Norfolk,2,Ontario,3534
2020-07-10,Haldimand-Norfolk,0,Ontario,3534
2020-07-11,Haldimand-Norfolk,-2,Ontario,3534
2020-07-12,Haldimand-Norfolk,0,Ontario,3534
2020-07-13,Haldimand-Norfolk,0,Ontario,3534
2020-07-14,Haldimand-Norfolk,0,Ontario,3534
2020-07-15,Haldimand-Norfolk,1,Ontario,3534
2020-07-16,Haldimand-Norfolk,0,Ontario,3534
2020-07-17,Haldimand-Norfolk,1,Ontario,3534
2020-07-18,Haldimand-Norfolk,0,Ontario,3534
2020-07-19,Haldimand-Norfolk,0,Ontario,3534
2020-07-20,Haldimand-Norfolk,0,Ontario,3534
2020-07-21,Haldimand-Norfolk,0,Ontario,3534
2020-07-22,Haldimand-Norfolk,0,Ontario,3534
2020-07-23,Haldimand-Norfolk,0,Ontario,3534
2020-07-24,Haldimand-Norfolk,4,Ontario,3534
2020-07-25,Haldimand-Norfolk,0,Ontario,3534
2020-07-26,Haldimand-Norfolk,1,Ontario,3534
2020-07-27,Haldimand-Norfolk,1,Ontario,3534
2020-07-28,Haldimand-Norfolk,6,Ontario,3534
2020-07-29,Haldimand-Norfolk,1,Ontario,3534
2020-07-30,Haldimand-Norfolk,0,Ontario,3534
2020-07-31,Haldimand-Norfolk,1,Ontario,3534
2020-08-01,Haldimand-Norfolk,0,Ontario,3534
2020-08-02,Haldimand-Norfolk,3,Ontario,3534
2020-08-03,Haldimand-Norfolk,0,Ontario,3534
2020-08-04,Haldimand-Norfolk,0,Ontario,3534
2020-08-05,Haldimand-Norfolk,0,Ontario,3534
2020-08-06,Haldimand-Norfolk,1,Ontario,3534
2020-08-07,Haldimand-Norfolk,1,Ontario,3534
2020-08-08,Haldimand-Norfolk,1,Ontario,3534
2020-08-09,Haldimand-Norfolk,0,Ontario,3534
2020-08-10,Haldimand-Norfolk,0,Ontario,3534
2020-08-11,Haldimand-Norfolk,0,Ontario,3534
2020-08-12,Haldimand-Norfolk,0,Ontario,3534
2020-08-13,Haldimand-Norfolk,0,Ontario,3534
2020-08-14,Haldimand-Norfolk,2,Ontario,3534
2020-08-15,Haldimand-Norfolk,1,Ontario,3534
2020-08-16,Haldimand-Norfolk,0,Ontario,3534
2020-08-17,Haldimand-Norfolk,0,Ontario,3534
2020-08-18,Haldimand-Norfolk,0,Ontario,3534
2020-08-19,Haldimand-Norfolk,2,Ontario,3534
2020-08-20,Haldimand-Norfolk,1,Ontario,3534
2020-08-21,Haldimand-Norfolk,0,Ontario,3534
2020-08-22,Haldimand-Norfolk,0,Ontario,3534
2020-08-23,Haldimand-Norfolk,3,Ontario,3534
2020-08-24,Haldimand-Norfolk,0,Ontario,3534
2020-08-25,Haldimand-Norfolk,0,Ontario,3534
2020-08-26,Haldimand-Norfolk,0,Ontario,3534
2020-08-27,Haldimand-Norfolk,0,Ontario,3534
2020-08-28,Haldimand-Norfolk,0,Ontario,3534
2020-08-29,Haldimand-Norfolk,3,Ontario,3534
2020-08-30,Haldimand-Norfolk,0,Ontario,3534
2020-08-31,Haldimand-Norfolk,3,Ontario,3534
2020-09-01,Haldimand-Norfolk,1,Ontario,3534
2020-09-02,Haldimand-Norfolk,0,Ontario,3534
2020-09-03,Haldimand-Norfolk,0,Ontario,3534
2020-09-04,Haldimand-Norfolk,-1,Ontario,3534
2020-09-05,Haldimand-Norfolk,0,Ontario,3534
2020-09-06,Haldimand-Norfolk,0,Ontario,3534
2020-09-07,Haldimand-Norfolk,0,Ontario,3534
2020-09-08,Haldimand-Norfolk,0,Ontario,3534
2020-09-09,Haldimand-Norfolk,0,Ontario,3534
2020-09-10,Haldimand-Norfolk,0,Ontario,3534
2020-09-11,Haldimand-Norfolk,0,Ontario,3534
2020-09-12,Haldimand-Norfolk,2,Ontario,3534
2020-09-13,Haldimand-Norfolk,0,Ontario,3534
2020-09-14,Haldimand-Norfolk,2,Ontario,3534
2020-09-15,Haldimand-Norfolk,1,Ontario,3534
2020-09-16,Haldimand-Norfolk,0,Ontario,3534
2020-09-17,Haldimand-Norfolk,2,Ontario,3534
2020-09-18,Haldimand-Norfolk,0,Ontario,3534
2020-09-19,Haldimand-Norfolk,0,Ontario,3534
2020-09-20,Haldimand-Norfolk,1,Ontario,3534
2020-09-21,Haldimand-Norfolk,0,Ontario,3534
2020-09-22,Haldimand-Norfolk,1,Ontario,3534
2020-09-23,Haldimand-Norfolk,0,Ontario,3534
2020-09-24,Haldimand-Norfolk,0,Ontario,3534
2020-09-25,Haldimand-Norfolk,0,Ontario,3534
2020-09-26,Haldimand-Norfolk,1,Ontario,3534
2020-09-27,Haldimand-Norfolk,1,Ontario,3534
2020-09-28,Haldimand-Norfolk,0,Ontario,3534
2020-09-29,Haldimand-Norfolk,0,Ontario,3534
2020-09-30,Haldimand-Norfolk,0,Ontario,3534
2020-10-01,Haldimand-Norfolk,0,Ontario,3534
2020-10-02,Haldimand-Norfolk,0,Ontario,3534
2020-10-03,Haldimand-Norfolk,1,Ontario,3534
2020-10-04,Haldimand-Norfolk,0,Ontario,3534
2020-10-05,Haldimand-Norfolk,1,Ontario,3534
2020-10-06,Haldimand-Norfolk,0,Ontario,3534
2020-10-07,Haldimand-Norfolk,2,Ontario,3534
2020-10-08,Haldimand-Norfolk,0,Ontario,3534
2020-10-09,Haldimand-Norfolk,2,Ontario,3534
2020-10-10,Haldimand-Norfolk,1,Ontario,3534
2020-10-11,Haldimand-Norfolk,0,Ontario,3534
2020-10-12,Haldimand-Norfolk,2,Ontario,3534
2020-10-13,Haldimand-Norfolk,1,Ontario,3534
2020-10-14,Haldimand-Norfolk,0,Ontario,3534
2020-10-15,Haldimand-Norfolk,1,Ontario,3534
2020-10-16,Haldimand-Norfolk,1,Ontario,3534
2020-10-17,Haldimand-Norfolk,2,Ontario,3534
2020-10-18,Haldimand-Norfolk,0,Ontario,3534
2020-10-19,Haldimand-Norfolk,1,Ontario,3534
2020-10-20,Haldimand-Norfolk,1,Ontario,3534
2020-10-21,Haldimand-Norfolk,1,Ontario,3534
2020-10-22,Haldimand-Norfolk,1,Ontario,3534
2020-10-23,Haldimand-Norfolk,2,Ontario,3534
2020-10-24,Haldimand-Norfolk,2,Ontario,3534
2020-10-25,Haldimand-Norfolk,5,Ontario,3534
2020-10-26,Haldimand-Norfolk,10,Ontario,3534
2020-10-27,Haldimand-Norfolk,3,Ontario,3534
2020-10-28,Haldimand-Norfolk,3,Ontario,3534
2020-10-29,Haldimand-Norfolk,2,Ontario,3534
2020-10-30,Haldimand-Norfolk,1,Ontario,3534
2020-10-31,Haldimand-Norfolk,4,Ontario,3534
2020-11-01,Haldimand-Norfolk,1,Ontario,3534
2020-11-02,Haldimand-Norfolk,2,Ontario,3534
2020-11-03,Haldimand-Norfolk,0,Ontario,3534
2020-11-04,Haldimand-Norfolk,6,Ontario,3534
2020-11-05,Haldimand-Norfolk,6,Ontario,3534
2020-11-06,Haldimand-Norfolk,-1,Ontario,3534
2020-11-07,Haldimand-Norfolk,7,Ontario,3534
2020-11-08,Haldimand-Norfolk,2,Ontario,3534
2020-11-09,Haldimand-Norfolk,0,Ontario,3534
2020-11-10,Haldimand-Norfolk,1,Ontario,3534
2020-11-11,Haldimand-Norfolk,5,Ontario,3534
2020-11-12,Haldimand-Norfolk,3,Ontario,3534
2020-11-13,Haldimand-Norfolk,2,Ontario,3534
2020-11-14,Haldimand-Norfolk,2,Ontario,3534
2020-11-15,Haldimand-Norfolk,5,Ontario,3534
2020-11-16,Haldimand-Norfolk,7,Ontario,3534
2020-11-17,Haldimand-Norfolk,0,Ontario,3534
2020-11-18,Haldimand-Norfolk,5,Ontario,3534
2020-11-19,Haldimand-Norfolk,2,Ontario,3534
2020-11-20,Haldimand-Norfolk,0,Ontario,3534
2020-11-21,Haldimand-Norfolk,6,Ontario,3534
2020-11-22,Haldimand-Norfolk,10,Ontario,3534
2020-11-23,Haldimand-Norfolk,6,Ontario,3534
2020-11-24,Haldimand-Norfolk,0,Ontario,3534
2020-11-25,Haldimand-Norfolk,2,Ontario,3534
2020-11-26,Haldimand-Norfolk,3,Ontario,3534
2020-11-27,Haldimand-Norfolk,11,Ontario,3534
2020-11-28,Haldimand-Norfolk,6,Ontario,3534
2020-11-29,Haldimand-Norfolk,4,Ontario,3534
2020-11-30,Haldimand-Norfolk,6,Ontario,3534
2020-12-01,Haldimand-Norfolk,2,Ontario,3534
2020-12-02,Haldimand-Norfolk,5,Ontario,3534
2020-12-03,Haldimand-Norfolk,0,Ontario,3534
2020-12-04,Haldimand-Norfolk,1,Ontario,3534
2020-12-05,Haldimand-Norfolk,4,Ontario,3534
2020-12-06,Haldimand-Norfolk,7,Ontario,3534
2020-12-07,Haldimand-Norfolk,2,Ontario,3534
2020-12-08,Haldimand-Norfolk,5,Ontario,3534
2020-12-09,Haldimand-Norfolk,14,Ontario,3534
2020-12-10,Haldimand-Norfolk,4,Ontario,3534
2020-12-11,Haldimand-Norfolk,9,Ontario,3534
2020-12-12,Haldimand-Norfolk,9,Ontario,3534
2020-12-13,Haldimand-Norfolk,3,Ontario,3534
2020-12-14,Haldimand-Norfolk,7,Ontario,3534
2020-12-15,Haldimand-Norfolk,11,Ontario,3534
2020-12-16,Haldimand-Norfolk,8,Ontario,3534
2020-12-17,Haldimand-Norfolk,5,Ontario,3534
2020-12-18,Haldimand-Norfolk,8,Ontario,3534
2020-12-19,Haldimand-Norfolk,7,Ontario,3534
2020-12-20,Haldimand-Norfolk,10,Ontario,3534
2020-12-21,Haldimand-Norfolk,19,Ontario,3534
2020-12-22,Haldimand-Norfolk,8,Ontario,3534
2020-12-23,Haldimand-Norfolk,15,Ontario,3534
2020-12-24,Haldimand-Norfolk,11,Ontario,3534
2020-12-25,Haldimand-Norfolk,9,Ontario,3534
2020-12-26,Haldimand-Norfolk,12,Ontario,3534
2020-12-27,Haldimand-Norfolk,8,Ontario,3534
2020-12-28,Haldimand-Norfolk,7,Ontario,3534
2020-12-29,Haldimand-Norfolk,10,Ontario,3534
2020-12-30,Haldimand-Norfolk,4,Ontario,3534
2020-12-31,Haldimand-Norfolk,12,Ontario,3534
2021-01-01,Haldimand-Norfolk,29,Ontario,3534
2021-01-02,Haldimand-Norfolk,36,Ontario,3534
2021-01-03,Haldimand-Norfolk,30,Ontario,3534
2021-01-04,Haldimand-Norfolk,7,Ontario,3534
2021-01-05,Haldimand-Norfolk,18,Ontario,3534
2021-01-06,Haldimand-Norfolk,7,Ontario,3534
2021-01-07,Haldimand-Norfolk,11,Ontario,3534
2021-01-08,Haldimand-Norfolk,20,Ontario,3534
2021-01-09,Haldimand-Norfolk,26,Ontario,3534
2021-01-10,Haldimand-Norfolk,22,Ontario,3534
2021-01-11,Haldimand-Norfolk,6,Ontario,3534
2021-01-12,Haldimand-Norfolk,11,Ontario,3534
2021-01-13,Haldimand-Norfolk,16,Ontario,3534
